,id,alias,name,image_url,is_closed,url,review_count,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,station_id
987,D9ICU7RGXtqzD9q83Wg79Q,la-succursale-montréal,La Succursale,https://s3-media4.fl.yelpcdn.com/bphoto/dFd5Xf5FyIVtp1iWJJJXxg/o.jpg,False,https://www.yelp.com/biz/la-succursale-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,25.0,4.0,[],$$,+15145081615,+1 514-508-1615,1174.4250721989201,45.5502732,-73.5735729,3188 Rue Masson,,,Montreal,H1Y 1Y2,CA,QC,"['3188 Rue Masson', 'Montreal, QC H1Y 1Y2', 'Canada']",531dfca0ea4152da1c5e60b7fa74ba1c
988,XHmuXU0VMmRi5H449U9jXQ,le-terminal-montréal,Le Terminal,https://s3-media1.fl.yelpcdn.com/bphoto/fnJKAdzLnd2IkvnSjEHMlg/o.jpg,False,https://www.yelp.com/biz/le-terminal-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,15.0,3.5,[],$$,+15145224131,+1 514-522-4131,1114.731978205693,45.5337982,-73.5739899,1875 Mont-Royal E,,,Montreal,H2H 2N9,CA,QC,"['1875 Mont-Royal E', 'Montreal, QC H2H 2N9', 'Canada']",531dfca0ea4152da1c5e60b7fa74ba1c
989,uP7ojXytz8q7YZbQLNibow,lobby-bar-montréal-2,Lobby Bar,https://s3-media4.fl.yelpcdn.com/bphoto/EtyQW2OXSxtvV7J0LZWllg/o.jpg,False,https://www.yelp.com/biz/lobby-bar-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,9.0,3.0,[],$$,+15145231710,+1 514-523-1710,1249.9853494735214,45.53306,-73.57559,4538 Avenue Papineau,,,Montreal,H2H 1V3,CA,QC,"['4538 Avenue Papineau', 'Montreal, QC H2H 1V3', 'Canada']",531dfca0ea4152da1c5e60b7fa74ba1c
990,EQCd_CUFrK_gSARL7s01fw,la-distillerie-no-1-montréal-7,La Distillerie No.1,https://s3-media2.fl.yelpcdn.com/bphoto/HEHvlXrk3jRwEmO-U3DVog/o.jpg,False,https://www.yelp.com/biz/la-distillerie-no-1-montr%C3%A9al-7?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,315.0,4.5,[],$$,+15144482461,+1 514-448-2461,843.6725548342214,45.514822,-73.565401,300 Rue Ontario E,,,Montreal,H2X 1H6,CA,QC,"['300 Rue Ontario E', 'Montreal, QC H2X 1H6', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
991,RO32EAy8IfnWAm04vCPmzA,le-4e-mur-montréal,Le 4e Mur,https://s3-media2.fl.yelpcdn.com/bphoto/5FUAUP4srPLqVd-P7x_uzQ/o.jpg,False,https://www.yelp.com/biz/le-4e-mur-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,99.0,4.5,[],$$,+14383968947,+1 438-396-8947,697.3959489409206,45.5161779,-73.5657819,2021 Rue Saint-Denis,,,Montreal,H2X 3K8,CA,QC,"['2021 Rue Saint-Denis', 'Montreal, QC H2X 3K8', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
992,oq3X84QyoUC8tLDyOJUXRQ,elses-montréal-3,Else's,https://s3-media3.fl.yelpcdn.com/bphoto/IKKziAvn-_vwMi8M-r-r6A/o.jpg,False,https://www.yelp.com/biz/elses-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,122.0,4.5,[],$$,+15142866689,+1 514-286-6689,596.1227877201937,45.517124,-73.574654972226,156 Rue Roy E,,,Montreal,H2W 1M2,CA,QC,"['156 Rue Roy E', 'Montreal, QC H2W 1M2', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
993,cLkyosdtcATTRTXX9EmHvg,north-star-montréal-2,North Star,https://s3-media4.fl.yelpcdn.com/bphoto/Vm9Pof2nVuOCKTqv7nP41g/o.jpg,False,https://www.yelp.com/biz/north-star-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,30.0,4.5,[],$$,+15149046444,+1 514-904-6444,848.6994367040134,45.51624,-73.57832,3908 Boulevard Saint-Laurent,,,Montreal,H2W 1Y2,CA,QC,"['3908 Boulevard Saint-Laurent', 'Montreal, QC H2W 1Y2', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
994,y3bZmHLDUULqgHc3UagHjw,blue-dog-montréal,Blue Dog,https://s3-media2.fl.yelpcdn.com/bphoto/mDdSie2f8iEXJEEGEf__cw/o.jpg,False,https://www.yelp.com/biz/blue-dog-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,27.0,4.5,[],$,+15145814187,+1 514-581-4187,847.8705042596634,45.516905,-73.578982,3958 Boulevard Saint-Laurent,,,Montreal,H2W 1Y3,CA,QC,"['3958 Boulevard Saint-Laurent', 'Montreal, QC H2W 1Y3', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
995,hdJlf4YNdDtQA67nXvFeyw,arcade-mtl-montréal,Arcade MTL,https://s3-media3.fl.yelpcdn.com/bphoto/SxiAd7eP8PnNW9jzCKSFBg/o.jpg,False,https://www.yelp.com/biz/arcade-mtl-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,26.0,4.5,[],$,+15143031123,+1 514-303-1123,677.5005161036016,45.51639,-73.56581,2031 Rue Saint-Denis,,,Montreal,H2X 3K8,CA,QC,"['2031 Rue Saint-Denis', 'Montreal, QC H2X 3K8', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
996,EpAXhhvS-8U9aG2LlAr5WA,le-majestique-montréal-2,Le Majestique,https://s3-media3.fl.yelpcdn.com/bphoto/Lmx82IyxhZqavaAsOPywrQ/o.jpg,False,https://www.yelp.com/biz/le-majestique-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,204.0,4.5,[],$$,+15144391850,+1 514-439-1850,891.139576685766,45.5175436,-73.5802618,4105 Boulevard Saint-Laurent,,,Montreal,H2W 1Y7,CA,QC,"['4105 Boulevard Saint-Laurent', 'Montreal, QC H2W 1Y7', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
997,XQDWifQPvL2R_c3ptJ8D2g,randolph-pub-ludique-montréal-6,Randolph Pub Ludique,https://s3-media1.fl.yelpcdn.com/bphoto/z5_6vyhgRT4zWfkwBk8gVA/o.jpg,False,https://www.yelp.com/biz/randolph-pub-ludique-montr%C3%A9al-6?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,96.0,4.5,[],$$,+15144195001,+1 514-419-5001,664.4318842226172,45.5164298,-73.5660051,2041 Rue Saint-Denis,,,Montreal,H2X 3K8,CA,QC,"['2041 Rue Saint-Denis', 'Montreal, QC H2X 3K8', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
998,0QX23jvjcpKTYM6kVJAjow,barfly-montréal-2,Barfly,https://s3-media2.fl.yelpcdn.com/bphoto/JRoVyr36aCtf2jkFZNJklg/o.jpg,False,https://www.yelp.com/biz/barfly-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,41.0,4.0,[],$,+15142846665,+1 514-284-6665,914.5476720292999,45.51699,-73.58001,4062 Street Laurent,,,Montreal,H2W 1Y8,CA,QC,"['4062 Street Laurent', 'Montreal, QC H2W 1Y8', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
999,nf8v1CX6RszsI-uTvN7cww,le-mtl-bar-montréal,Le MTL Bar,https://s3-media4.fl.yelpcdn.com/bphoto/u8VDmE8z5BtuiyY9vUp67A/o.jpg,False,https://www.yelp.com/biz/le-mtl-bar-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,13.0,4.0,[],$$,+15145987764,+1 514-598-7764,328.7556832104361,45.52272,-73.57445,4051 Rue Saint-Hubert,,,Montreal,H2L 4A7,CA,QC,"['4051 Rue Saint-Hubert', 'Montreal, QC H2L 4A7', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1000,FpmQN6DHQDBk7o6VUJ1VtA,bootlegger-l-authentique-montréal,Bootlegger l'Authentique,https://s3-media2.fl.yelpcdn.com/bphoto/3yOFxKjH9OC7wCtj0c2H5Q/o.jpg,False,https://www.yelp.com/biz/bootlegger-l-authentique-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,46.0,4.5,[],$$,+14383832226,+1 438-383-2226,930.7646760051302,45.51323,-73.57058,3481 Boulevard Saint-Laurent,2 étage,,Montreal,H2X 2T6,CA,QC,"['3481 Boulevard Saint-Laurent', '2 étage', 'Montreal, QC H2X 2T6', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1001,CEsh0ScOKlL3mpvjypqszA,ichigo-ichie-montréal,Ichigo Ichie,https://s3-media4.fl.yelpcdn.com/bphoto/qPSx11HeazwazZdu-IEfkQ/o.jpg,False,https://www.yelp.com/biz/ichigo-ichie-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,117.0,4.5,[],$$,+15142820009,+1 514-282-0009,631.2631741558465,45.52128,-73.57842,360 Rue Rachel E,,,Montreal,H2W 1E9,CA,QC,"['360 Rue Rachel E', 'Montreal, QC H2W 1E9', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1002,BQZ-KkZilWvOGG8-kGzsfw,l-barouf-montréal-2,L'Barouf,https://s3-media4.fl.yelpcdn.com/bphoto/jaVjqoxFwJZ6o8ahd331hg/o.jpg,False,https://www.yelp.com/biz/l-barouf-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,32.0,3.5,[],$$,+15148440119,+1 514-844-0119,578.5427075333365,45.521812,-73.577785,4171 Rue Saint-Denis,,,Montreal,H2W 2M7,CA,QC,"['4171 Rue Saint-Denis', 'Montreal, QC H2W 2M7', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1003,MaZ7AhdfZiyJGcfbX_3JTQ,le-a-bar-montréal,Le A Bar,https://s3-media2.fl.yelpcdn.com/bphoto/tOPUlngL4F2QSsy_qB0xwQ/o.jpg,False,https://www.yelp.com/biz/le-a-bar-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,15.0,4.5,[],$$,+15144392669,+1 514-439-2669,760.3435653081438,45.5200243,-73.5798761,213 Rue Rachel E,,,Montreal,H2W 1E4,CA,QC,"['213 Rue Rachel E', 'Montreal, QC H2W 1E4', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1004,hQjNgFcp9gHbTPdomCXvrA,bar-suzanne-montréal,Bar Suzanne,https://s3-media2.fl.yelpcdn.com/bphoto/c1guln0Q3LRa7B-p0tOHfA/o.jpg,False,https://www.yelp.com/biz/bar-suzanne-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,48.0,4.0,[],$$,+14383873007,+1 438-387-3007,823.7109872550294,45.5172616,-73.5789737,20 Avenue Duluth E,,,Montreal,H2W 1G6,CA,QC,"['20 Avenue Duluth E', 'Montreal, QC H2W 1G6', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1005,05ODI64RZUWNLu84PerxLw,bar-la-shop-montréal,Bar la Shop,https://s3-media4.fl.yelpcdn.com/bphoto/HW-aCWwoHFv02LWO7kDGNA/o.jpg,False,https://www.yelp.com/biz/bar-la-shop-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,8.0,4.0,[],$,+15148458717,+1 514-845-8717,590.9428850245921,45.521845,-73.577942,4177 Rue Saint-Denis,2e étage,,Montreal,H2W 2M7,CA,QC,"['4177 Rue Saint-Denis', '2e étage', 'Montreal, QC H2W 2M7', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1006,dZaESUsCLIJgvD6ALvXNIA,suwu-montréal-3,SuWu,https://s3-media3.fl.yelpcdn.com/bphoto/hp9bfGdtY4UBn0ZMj0QGuQ/o.jpg,False,https://www.yelp.com/biz/suwu-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,133.0,3.5,[],$$,+15145645074,+1 514-564-5074,862.1968690329771,45.5139270460852,-73.5722801461816,3581 Boulevard Saint-Laurent,,,Montreal,H2X 2T6,CA,QC,"['3581 Boulevard Saint-Laurent', 'Montreal, QC H2X 2T6', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1007,mqSQ88UysxPX5hV7y2-MTA,big-in-japan-montréal-4,Big In Japan,https://s3-media2.fl.yelpcdn.com/bphoto/8atf9wIcTjKo6y0Y91GgOg/o.jpg,False,https://www.yelp.com/biz/big-in-japan-montr%C3%A9al-4?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,258.0,3.5,[],$$,+14383805658,+1 438-380-5658,949.809027978359,45.518053,-73.58148086441784,4175 Boulevard Saint-Laurent,,,Montreal,H2W 1Y7,CA,QC,"['4175 Boulevard Saint-Laurent', 'Montreal, QC H2W 1Y7', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1008,3jKUbhGSjFTv5jZ0wnW0xA,les-deux-gamins-montréal-3,Les Deux Gamins,https://s3-media2.fl.yelpcdn.com/bphoto/0FZ6TxHSWZqUDGa6rE8xpw/o.jpg,False,https://www.yelp.com/biz/les-deux-gamins-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,598.0,4.0,[],$$,+15142883389,+1 514-288-3389,679.0110677723629,45.51545,-73.57095,170 Rue Prince Arthur E,,,Montreal,H2X 1B7,CA,QC,"['170 Rue Prince Arthur E', 'Montreal, QC H2X 1B7', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1009,bI28nvujPldWdWsQ5sVRlQ,apartment-200-montréal,Apartment 200,https://s3-media4.fl.yelpcdn.com/bphoto/IgmfBGOQnybQBt634lhuwA/o.jpg,False,https://www.yelp.com/biz/apartment-200-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,72.0,3.0,[],$$,+15146862153,+1 514-686-2153,831.3947599334258,45.5143855,-73.5733507,3643 Boulevard Saint-Laurent,,,Montreal,H2X 2V5,CA,QC,"['3643 Boulevard Saint-Laurent', 'Montreal, QC H2X 2V5', 'Canada']",cf46557eb890581a5631cafc7b9a2bba
1010,evTWdlBsQl6EMiVcm0fXww,cloakroom-bar-montréal,Cloakroom Bar,https://s3-media2.fl.yelpcdn.com/bphoto/-b6Oixeg5MdcO-59xsqEww/o.jpg,False,https://www.yelp.com/biz/cloakroom-bar-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,194.0,5.0,[],$$$,+15142849393,+1 514-284-9393,1192.8843092185832,45.49944,-73.57786,2175 Rue de la Montagne,Suite 100,,Montreal,H3G 1Z8,CA,QC,"['2175 Rue de la Montagne', 'Suite 100', 'Montreal, QC H3G 1Z8', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1011,oAUi0mz8MTbBIzGKK1AyWA,n-sur-mackay-montréal,N Sur Mackay,https://s3-media2.fl.yelpcdn.com/bphoto/vZUoAAtoocertgUec9O1cQ/o.jpg,False,https://www.yelp.com/biz/n-sur-mackay-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,89.0,4.5,[],$$,+15149381244,+1 514-938-1244,998.2477737419888,45.4953075,-73.5762235,1244 Rue Mackay,,,Montreal,H3G 2H5,CA,QC,"['1244 Rue Mackay', 'Montreal, QC H3G 2H5', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1012,yzJ3B2QsVdLwneX74JQb2Q,moose-bawr-montréal,Moose Bawr,https://s3-media3.fl.yelpcdn.com/bphoto/v8nmr4c4WLAXrMtO5ehVHA/o.jpg,False,https://www.yelp.com/biz/moose-bawr-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,81.0,3.5,[],$$,+15148466673,+1 514-846-6673,661.2072952552415,45.4935237543558,-73.579806390576,1817 Rue Saint Catherine O,,,Montreal,H3H 1M2,CA,QC,"['1817 Rue Saint Catherine O', 'Montreal, QC H3H 1M2', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1013,u-SvRRAfYgpbXZRfQgcTzA,imadake-montréal,Imadake,https://s3-media3.fl.yelpcdn.com/bphoto/kNfeaA-tH230o_fpF05ATg/o.jpg,False,https://www.yelp.com/biz/imadake-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,287.0,4.0,[],$$,+15149318833,+1 514-931-8833,352.585528742922,45.488882667853325,-73.5845826711644,4006 Rue Sainte-Catherine O,,,Montreal,H3Z 1P2,CA,QC,"['4006 Rue Sainte-Catherine O', 'Montreal, QC H3Z 1P2', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1014,v4y6tcmJyqYXzznCYT0-Zw,forum-sports-bar-and-gamescentre-montréal,Forum Sports Bar & GamesCentre,https://s3-media3.fl.yelpcdn.com/bphoto/HsSvCiUj9j8oqg2Plev3NQ/o.jpg,False,https://www.yelp.com/biz/forum-sports-bar-and-gamescentre-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,32.0,2.5,[],$$,+15149336786,+1 514-933-6786,282.4821961830346,45.490009,-73.584449,2313 Rue Sainte-Catherine O,,,Montreal,H3H 1N2,CA,QC,"['2313 Rue Sainte-Catherine O', 'Montreal, QC H3H 1N2', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1015,HfcveKmEBGQo-Sp9CGiyHA,grumpys-bar-montréal,Grumpy's Bar,https://s3-media1.fl.yelpcdn.com/bphoto/7-f2t9bFsSBZPhcKW24vzg/o.jpg,False,https://www.yelp.com/biz/grumpys-bar-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,36.0,4.0,[],$,+15148669010,+1 514-866-9010,1069.7694052914092,45.49601,-73.57585,1242 Rue Bishop,,,Montreal,H3G 2E3,CA,QC,"['1242 Rue Bishop', 'Montreal, QC H3G 2E3', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1016,wGL1O5ZAxeag8YsCTkhvdw,bar-ganadara-montréal,Bar Ganadara,https://s3-media1.fl.yelpcdn.com/bphoto/EuVJtJXlgEdTGHiVaX55Xw/o.jpg,False,https://www.yelp.com/biz/bar-ganadara-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,72.0,4.0,[],$$,+15143793009,+1 514-379-3009,580.9539483640718,45.4926127778097,-73.5804444551468,1900 Rue Sainte-Catherine O,,,Montreal,H3H,CA,QC,"['1900 Rue Sainte-Catherine O', 'Montreal, QC H3H', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1017,k2a0B5nlT3V9zzVrpgcGeQ,bar-george-montréal,Bar George,https://s3-media4.fl.yelpcdn.com/bphoto/dQvEd0hdvQXQ-5KyooTuKQ/o.jpg,False,https://www.yelp.com/biz/bar-george-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,237.0,4.5,[],$$,+15146699243,+1 514-669-9243,1281.9192517460303,45.49914524060438,-73.575678,1440 Rue Drummond,,,Montreal,H3G 1V9,CA,QC,"['1440 Rue Drummond', 'Montreal, QC H3G 1V9', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1018,y32M2Hkr7GsUqGG6KwOhZw,kinka-izakaya-montreal-montréal-15,KINKA IZAKAYA MONTREAL,https://s3-media4.fl.yelpcdn.com/bphoto/8JwCaciOuUpDHllshUQphg/o.jpg,False,https://www.yelp.com/biz/kinka-izakaya-montreal-montr%C3%A9al-15?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,378.0,4.0,[],$$,+15147501624,+1 514-750-1624,752.3043720418412,45.4939720355803,-73.5788095157423,1624 Rue Sainte-Catherine Ouest,,,Montreal,H3H 2S7,CA,QC,"['1624 Rue Sainte-Catherine Ouest', 'Montreal, QC H3H 2S7', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1019,ol-aOSZbIh46Uy3tKjciaA,mad-hatter-pub-montréal,Mad Hatter Pub,https://s3-media3.fl.yelpcdn.com/bphoto/BAy5VTia7c2VLmxHl2IV7A/o.jpg,False,https://www.yelp.com/biz/mad-hatter-pub-montr%C3%A9al?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,101.0,4.0,[],$,+15149879988,+1 514-987-9988,1140.8789859286612,45.496716,-73.575265,1240 Rue Crescent,,,Montreal,H3G 2A9,CA,QC,"['1240 Rue Crescent', 'Montreal, QC H3G 2A9', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1020,qhSVvcuu4N0V1EmmtOy2fw,cockn-bull-pub-montréal-2,Cock'n Bull Pub,https://s3-media2.fl.yelpcdn.com/bphoto/PLBY0ru7gaFEODKxqSrh_g/o.jpg,False,https://www.yelp.com/biz/cockn-bull-pub-montr%C3%A9al-2?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,16.0,3.5,[],$,+15147500102,+1 514-750-0102,533.5686603444374,45.49204,-73.58078,1944 Rue Sainte-Catherine O,,,Montreal,H3H 1M4,CA,QC,"['1944 Rue Sainte-Catherine O', 'Montreal, QC H3H 1M4', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1021,o05HPzyrpcguxH9AL1Knvw,pub-burgundy-lion-montréal-3,Pub Burgundy Lion,https://s3-media2.fl.yelpcdn.com/bphoto/a_iEFZljxaTNhMLBhirYlQ/o.jpg,False,https://www.yelp.com/biz/pub-burgundy-lion-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,234.0,4.0,[],$$,+15149340888,+1 514-934-0888,1349.2825367224548,45.482768,-73.575219,2496 Rue Notre-Dame O,,,Montreal,H3J 1N5,CA,QC,"['2496 Rue Notre-Dame O', 'Montreal, QC H3J 1N5', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1022,VLWmzZ3_46cmL8Quc4rgsA,kampaï-garden-montréal-3,Kampaï Garden,https://s3-media2.fl.yelpcdn.com/bphoto/x3JvH_O_T_I6IrBASEN6Rw/o.jpg,False,https://www.yelp.com/biz/kampa%C3%AF-garden-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,159.0,3.5,[],$$,+15143796161,+1 514-379-6161,747.6568985693475,45.49368,-73.57866,1225 rue Saint-Mathieu,,,Montreal,H3H 1L9,CA,QC,"['1225 rue Saint-Mathieu', 'Montreal, QC H3H 1L9', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
1023,MyDFeohoa_sZoQHycqO3wA,la-station-des-sports-montréal-3,La Station des Sports,https://s3-media1.fl.yelpcdn.com/bphoto/bBkHvXXOZkvs-EJfgi2Pkg/o.jpg,False,https://www.yelp.com/biz/la-station-des-sports-montr%C3%A9al-3?adjust_creative=zuwyQOfmfZK7AOsVQh8PaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zuwyQOfmfZK7AOsVQh8PaA,108.0,2.5,[],$$,+15149315559,+1 514-931-5559,460.4258784756673,45.49185,-73.58205,2051 Rue Sainte-Catherine Ouest,,,Montreal,H3H 1M6,CA,QC,"['2051 Rue Sainte-Catherine Ouest', 'Montreal, QC H3H 1M6', 'Canada']",4249917b3ff262f4cd831f8ea34cf74e
